Address Suffix,Hostname Suffix,Direction,UN M.49 Region Code,Region Name,Fraction Encrypted
frontsight.com,frontsight.com,inbound,001,World,0
frys.com,frys.com,inbound,001,World,0.00388
frysmail.com,frysmail.com,inbound,001,World,0
fspeletters.com,agorapub.co.uk,inbound,001,World,0
ftchinese.com,ftchinese.com,inbound,001,World,0
fubonshop.com,fubonshop.com,inbound,001,World,0
fuckbooknet.net,infinitypersonals.com,inbound,001,World,0
fuelrewards.com,britecast.com,inbound,001,World,0
fundplaza.co.in,arrowsignindia.com,inbound,001,World,0
fundplaza.in,fundplaza.in,inbound,001,World,0
funonthenet.in,funonthenet.in,inbound,001,World,1
futureshop.com,futureshop.com,inbound,001,World,0
futurmailer.pt,futurmailer.pt,inbound,001,World,0
gabbar.info,gabbar.info,inbound,001,World,1
gaiaonline.com,gaiaonline.com,inbound,001,World,0
gamecity.ne.jp,gamecity.ne.jp,inbound,001,World,0
gamefly.com,gamefly.com,inbound,001,World,0.013381
gamehouse.com,gamehouse.com,inbound,001,World,0
gamingmails.com,gamingmails.com,inbound,001,World,0
gap.com,gap.com,inbound,001,World,0
gap.eu,gap.eu,inbound,001,World,0
gapcanada.ca,gapcanada.ca,inbound,001,World,0
garanti.com.tr,euromsg.net,inbound,001,World,0
garanti.com.tr,garanti.com.tr,inbound,001,World,0.421936
gardeningclubmail.co.uk,msgfocus.com,inbound,001,World,0
garnethill-email.com,garnethill-email.com,inbound,001,World,0
gaylordalert.com,gaylordalert.com,inbound,001,World,0
gbyguess.com,guess.com,inbound,001,World,0.001787
gcast.com.au,systemsserver.net,inbound,001,World,0
gdtsuccess.com,groupdealtools.com,inbound,001,World,1
geico.com,geico.com,inbound,001,World,0.096879
gemoney.com,rsys1.com,inbound,001,World,0
gene.com,roche.com,inbound,001,World,1
generalmills.com,boxtops4education.com,inbound,001,World,0
generalmills.com,pillsbury.com,inbound,001,World,0
gentoo.org,gentoo.org,inbound,001,World,1
geocaching.com,groundspeak.com,inbound,001,World,1
geojit.com,geojit.com,inbound,001,World,0.203748
get-me-jobs.com,get-me-jobs.com,inbound,001,World,0
gethired.com,gethired.com,inbound,001,World,1
getinbox.net,getinbox.net,inbound,001,World,0
getitfree.us,getitfree.us,inbound,001,World,0
getkeepsafe.com,getkeepsafe.com,inbound,001,World,1
getmein.com,getmein.com,inbound,001,World,0
getpaidsolutions.com,getpaidsolutions.com,inbound,001,World,1
getpocket.com,bronto.com,inbound,001,World,0
getresponse.com,getresponse.com,inbound,001,World,0
gfsmarketplace-email.com,gfsmarketplace-email.com,inbound,001,World,0
ghin.com,ghinconnect.com,inbound,001,World,0
ghup.in,mgenie.in,inbound,001,World,0
giffgaff.com,giffgaff.com,inbound,001,World,0
gillyhicks-email.com,abercrombie-email.com,inbound,001,World,0
gilt.com,gilt.com,inbound,001,World,1e-06
gilt.jp,gilt.jp,inbound,001,World,0
github.com,github.com,inbound,001,World,1
github.com,github.net,inbound,001,World,1
github.com,postini.com,inbound,001,World,0.872186
glassdoor.com,glassdoor.com,inbound,001,World,0.662834
glasses.com,glasses.com,inbound,001,World,0
gliq.com,gliq.com,inbound,001,World,0.99852
globalmembersupport.com,globalmembersupport.com,inbound,001,World,0
globalsafelist.com,globalsafelist.com,inbound,001,World,0
globalsources.com,globalsources.com,inbound,001,World,0.007546
globalspec.com,globalspec.com,inbound,001,World,0
globaltestmarket.com,globaltestmarket.com,inbound,001,World,0
globasemail.com,globasemail.com,inbound,001,World,0.951088
globetel.com.ph,globetel.com.ph,inbound,001,World,1
gmail.com,02.net,inbound,001,World,0.998007
gmail.com,amazonaws.com,inbound,001,World,0.988441
gmail.com,anteldata.net.uy,inbound,001,World,0.998653
gmail.com,as13285.net,inbound,001,World,0.999943
gmail.com,asianet.co.th,inbound,001,World,0.998473
gmail.com,au-net.ne.jp,inbound,001,World,1
gmail.com,bbox.fr,inbound,001,World,0.919868
gmail.com,bbtec.net,inbound,001,World,1
gmail.com,belgacom.be,inbound,001,World,0.822281
gmail.com,bell.ca,inbound,001,World,0.992482
gmail.com,bellsouth.net,inbound,001,World,0.9996
gmail.com,bezeqint.net,inbound,001,World,0.974444
gmail.com,bigpond.net.au,inbound,001,World,0.999907
gmail.com,blackberry.com,inbound,001,World,0.996337
gmail.com,bluewin.ch,inbound,001,World,0.9337
gmail.com,brasiltelecom.net.br,inbound,001,World,0.99995
gmail.com,btcentralplus.com,inbound,001,World,0.999969
gmail.com,centurytel.net,inbound,001,World,0.999415
gmail.com,cgocable.net,inbound,001,World,0.998291
gmail.com,charter.com,inbound,001,World,0.999111
gmail.com,chello.nl,inbound,001,World,0.999951
gmail.com,claro.net.br,inbound,001,World,1
gmail.com,comcast.net,inbound,001,World,0.999616
gmail.com,comcastbusiness.net,inbound,001,World,0.985464
gmail.com,cox.net,inbound,001,World,0.962636
gmail.com,data-hotel.net,inbound,001,World,0.000605
gmail.com,emailsrvr.com,inbound,001,World,1
gmail.com,embarqhsd.net,inbound,001,World,0.999554
gmail.com,fastwebnet.it,inbound,001,World,0.984708
gmail.com,franchiseindia.com,inbound,001,World,1
gmail.com,frontiernet.net,inbound,001,World,0.995233
gmail.com,gvt.net.br,inbound,001,World,0.999513
gmail.com,hinet.net,inbound,001,World,0.97312
gmail.com,iinet.net.au,inbound,001,World,0.966984
gmail.com,jazztel.es,inbound,001,World,0.999701
gmail.com,lorexddns.net,inbound,001,World,0
gmail.com,majesticmoneymailer.com,inbound,001,World,1
gmail.com,mchsi.com,inbound,001,World,0.999951
gmail.com,movistar.cl,inbound,001,World,0.999361
gmail.com,mtnl.net.in,inbound,001,World,0.999527
gmail.com,mycingular.net,inbound,001,World,0.999918
gmail.com,myvzw.com,inbound,001,World,0.999889
gmail.com,naukri.com,inbound,001,World,0.000998
gmail.com,net24.it,inbound,001,World,0.999964
gmail.com,netcabo.pt,inbound,001,World,0.998164
gmail.com,netvigator.com,inbound,001,World,0.818637
gmail.com,numericable.fr,inbound,001,World,0.999726
gmail.com,ocn.ne.jp,inbound,001,World,0.99466
gmail.com,ono.com,inbound,001,World,0.995991
gmail.com,optonline.net,inbound,001,World,0.999776
gmail.com,optusnet.com.au,inbound,001,World,0.992856
gmail.com,orange.es,inbound,001,World,0.998743
gmail.com,orange.fr,inbound,001,World,0
gmail.com,otenet.gr,inbound,001,World,0.957964
gmail.com,panda-world.ne.jp,inbound,001,World,1
gmail.com,postini.com,inbound,001,World,0.776029
gmail.com,proxad.net,inbound,001,World,0.998094
gmail.com,qwest.net,inbound,001,World,0.997575
gmail.com,rcn.com,inbound,001,World,0.986768
gmail.com,rima-tde.net,inbound,001,World,0.99915
gmail.com,rogers.com,inbound,001,World,0.999917
gmail.com,rr.com,inbound,001,World,0.967896
gmail.com,sbcglobal.net,inbound,001,World,0.998817
gmail.com,secureserver.net,inbound,001,World,0.272513
gmail.com,seed.net.tw,inbound,001,World,0.992252
gmail.com,sfr.net,inbound,001,World,0.999878
gmail.com,shawcable.net,inbound,001,World,0.999998
gmail.com,singnet.com.sg,inbound,001,World,0.955461
gmail.com,skybroadband.com,inbound,001,World,0.999854
gmail.com,spcsdns.net,inbound,001,World,0.999998
gmail.com,suddenlink.net,inbound,001,World,0.961594
gmail.com,t-ipconnect.de,inbound,001,World,0.999841
gmail.com,tdc.net,inbound,001,World,0.999591
gmail.com,telecom.net.ar,inbound,001,World,0.999664
gmail.com,telecomitalia.it,inbound,001,World,0.996998
gmail.com,telekom.hu,inbound,001,World,0.999977
gmail.com,telenet.be,inbound,001,World,1
gmail.com,telepac.pt,inbound,001,World,0.999584
gmail.com,telesp.net.br,inbound,001,World,0.999743
gmail.com,telia.com,inbound,001,World,1
gmail.com,telkomadsl.co.za,inbound,001,World,0.999989
gmail.com,telus.com,inbound,001,World,1
gmail.com,telus.net,inbound,001,World,0.974677
gmail.com,threembb.co.uk,inbound,001,World,1
gmail.com,tmodns.net,inbound,001,World,0.999979
gmail.com,totbb.net,inbound,001,World,0.999876
gmail.com,tpgi.com.au,inbound,001,World,0.999649
gmail.com,tpnet.pl,inbound,001,World,0.999761
gmail.com,veloxzone.com.br,inbound,001,World,0.999969
gmail.com,verizon.net,inbound,001,World,0.990214
gmail.com,videotron.ca,inbound,001,World,0.967213
gmail.com,virginm.net,inbound,001,World,0.996611
gmail.com,vodacom.co.za,inbound,001,World,1
gmail.com,vodafone-ip.de,inbound,001,World,1
gmail.com,vodafone.pt,inbound,001,World,0.999563
gmail.com,vodafonedsl.it,inbound,001,World,0.999006
gmail.com,vtr.net,inbound,001,World,0.999072
gmail.com,wanadoo.fr,inbound,001,World,0.999753
gmail.com,websitewelcome.com,inbound,001,World,1
gmail.com,wideopenwest.com,inbound,001,World,0.999729
gmail.com,windstream.net,inbound,001,World,0.951847
gmail.com,yahoo.{...},inbound,001,World,0.999147
gmail.com,ziggo.nl,inbound,001,World,1
gmail.com,zoothost.com,inbound,001,World,0.033858
gmo.jp,gmo-media.jp,inbound,001,World,0
gmoes.jp,gmoes.jp,inbound,001,World,0
gmsend.com,gmsend.com,inbound,001,World,0
gmt.ne.jp,gmt.ne.jp,inbound,001,World,0
gmx.de,gmx.net,inbound,001,World,1
gmx.de,gmx.net,outbound,001,World,1
gmx.net,gmx.net,inbound,001,World,1
gnavi.co.jp,gnavi.co.jp,inbound,001,World,0.002441
go.com,starwave.com,inbound,001,World,0.006276
go4worldbusiness.com,go4worldbusiness.com,inbound,001,World,1
goalunited.org,ccmdcampaigns.net,inbound,001,World,0
gob.ar,gob.ar,inbound,001,World,0.159673
gob.ec,gob.ec,inbound,001,World,0.618006
godaddy.com,secureserver.net,inbound,001,World,0
godtubemail.com,godtubemail.com,inbound,001,World,0
godvinemail.com,godvinemail.com,inbound,001,World,0
gog.com,gog.com,inbound,001,World,0
gogecapital.com,rsys1.com,inbound,001,World,0
gogroopie.com,gogroopie.com,inbound,001,World,0.000283
gohappy.com.tw,gohappy.com.tw,inbound,001,World,0.000104
goldenbrands.gr,goldenbrands.gr,inbound,001,World,1
goldenline.pl,goldenline.pl,inbound,001,World,1
goldenopsafelist.com,zoothost.com,inbound,001,World,0
goldstar.com,goldstar.com,inbound,001,World,1
golfmnb.com,golfmnb.com,inbound,001,World,0
golfnow.com,email-golfnow.com,inbound,001,World,0
gomaji.com,gomaji.com,inbound,001,World,0
goodgame.com,emsmtp.com,inbound,001,World,0
goodlife.pt,emv8.com,inbound,001,World,0
google.com,postini.com,inbound,001,World,0.703706
googlegroups.com,postini.com,inbound,001,World,0.674075
googlemail.com,t-ipconnect.de,inbound,001,World,0.999957
gop.com,gop.com,inbound,001,World,0
gopusamedia.com,gopusamedia.com,inbound,001,World,0
govdelivery.com,govdelivery.com,inbound,001,World,0
govdelivery.com,postini.com,inbound,001,World,0.089736
governmentjobs.com,governmentjobs.com,inbound,001,World,0
gpmailer.com.br,parperfeito.com,inbound,001,World,0
grabone-mail-ie.com,grabone-mail-ie.com,inbound,001,World,0
grabone-mail.com,grabone-mail.com,inbound,001,World,0
grassrootsaction.com,grassfire.net,inbound,001,World,0
gratka.pl,gratka.pl,inbound,001,World,0
greatergood.com,greatergood.com,inbound,001,World,0
gree.jp,gree.jp,inbound,001,World,0
grocerycouponnetwork.com,grocerycouponnetwork.com,inbound,001,World,0
groopdealz.com,groopdealz.com,inbound,001,World,1
groupalia.es,groupalia.es,inbound,001,World,0
groupalia.it,groupalia.it,inbound,001,World,0
groupon.jp,data-hotel.net,inbound,001,World,1e-06
groupon.{...},chtah.net,inbound,001,World,0
groupon.{...},groupon.{...},inbound,001,World,0.989844
groupon.{...},postini.com,inbound,001,World,0.887392
grouponmail.{...},grouponmail.{...},inbound,001,World,0
grubhubmail.com,grubhubmail.com,inbound,001,World,0
grupanya.com,euromsg.net,inbound,001,World,0
grupos.com.br,grupos.com.br,inbound,001,World,0
gtbank.com,gtbank.com,inbound,001,World,0.056121
guess.ca,guess.com,inbound,001,World,0.000807
guess.com,guess.com,inbound,001,World,0.003805
guessfactory.com,guess.com,inbound,001,World,0.00164
gumtree.com,marktplaats.nl,inbound,001,World,0
gumtree.com.au,kijiji.com,inbound,001,World,0
gunosy.com,gunosy.com,inbound,001,World,0.998682
guruin.info,guru.net.in,inbound,001,World,1
gurunavi.jp,gurunavi.jp,inbound,001,World,0
gustazos.com,cityoferta.com,inbound,001,World,1
gymglish.com,gymglish.com,inbound,001,World,0.000788
habitaclia.com,splio.es,inbound,001,World,0.951406
hallmark.com,hallmark.com,inbound,001,World,0
hannaandersson.com,hannaandersson.com,inbound,001,World,0.013533
harborfreightemail.com,harborfreightemail.com,inbound,001,World,0
harristeetermail.com,harristeetermail.com,inbound,001,World,0.99673
harvard.edu,harvard.edu,inbound,001,World,0.1751
haskell.org,haskell.org,inbound,001,World,0.000703
hautelook.com,hautelook.com,inbound,001,World,0.000459
hayneedle.com,hayneedle.com,inbound,001,World,0
hazteoir.org,hazteoir.org,inbound,001,World,0.31478
hdfcbank.com,powerelay.com,inbound,001,World,1
hdfcbank.net,powerelay.com,inbound,001,World,1
hdfcbank.net,quickvmail.com,inbound,001,World,0
helpareporter.net,helpareporter.com,inbound,001,World,0
hepsiburada.com,euromsg.net,inbound,001,World,0
herbalifemail.com,herbalifemail.com,inbound,001,World,0
herculist.com,herculist.com,inbound,001,World,0
heteml.jp,heteml.jp,inbound,001,World,0.950766
hgtv.com,hgtv.com,inbound,001,World,0
hh.ru,hh.ru,inbound,001,World,0.996236
hhgreggemail.com,hhgreggemail.com,inbound,001,World,0
hilton.com,hiltonemail.com,inbound,001,World,0
hinet.net,hinet.net,inbound,001,World,0.007093
hinet.net,hinet.net,outbound,001,World,0.00565
hipchat.com,hipchat.com,inbound,001,World,1
hipmunk.com,hipmunk.com,inbound,001,World,0
hispavista.com,hispavista.com,inbound,001,World,0
hln.be,persgroep-ops.net,inbound,001,World,0
hm-f.jp,hm-f.jp,inbound,001,World,0
hobsonsmail.com,hobsonsmail.com,inbound,001,World,0
hollister-email.com,abercrombie-email.com,inbound,001,World,0
home.ne.jp,zaq.ne.jp,inbound,001,World,9e-06
homeaway.com,haspf.com,inbound,001,World,0
homebaselife.com,ec-cluster.com,inbound,001,World,0
homechoice.co.za,homechoice.co.za,inbound,001,World,0
homedecorators.com,homedecorators.com,inbound,001,World,0
homedepot.com,homedepot.com,inbound,001,World,1
homedepotemail.com,homedepotemail.com,inbound,001,World,0
honto.jp,honto.jp,inbound,001,World,0
hootsuite.com,hootsuite.com,inbound,001,World,1
horchowemail.com,horchowemail.com,inbound,001,World,0
horoscope.com,center.com,inbound,001,World,2e-06
hostelworld.com,bronto.com,inbound,001,World,0
hostgator.com,hostgator.com,inbound,001,World,0.976131
hostgator.com,websitewelcome.com,inbound,001,World,0.999822
hotel.de,emp-mail.de,inbound,001,World,0
hotels.com,hotels.com,inbound,001,World,0
hotelurbano.com.br,allin.com.br,inbound,001,World,0
hotmail.{...},hotmail.{...},inbound,001,World,0.999968
hotmail.{...},hotmail.{...},outbound,001,World,1
hotmail.{...},postini.com,inbound,001,World,0.837967
hotornot.com,monopost.com,inbound,001,World,0.99472
hotschedules.com,hotschedules.com,inbound,001,World,0
hotspotmailer.com,hotspotmailer.com,inbound,001,World,1
hotukdeals.com,hotukdeals.com,inbound,001,World,1
hotwire.com,hotwire.com,inbound,001,World,0
house.gov,house.gov,inbound,001,World,0.999966
houseoffraser.co.uk,houseoffraser.co.uk,inbound,001,World,0
houzz.com,houzz.com,inbound,001,World,1
hp.com,hp.com,inbound,001,World,0.202841
hpnotifier.nl,hpnotifier.nl,inbound,001,World,0
hsbc.co.in,hsbc.com.hk,inbound,001,World,1
hsbc.com.hk,hsbc.com.hk,inbound,001,World,1
hsn.com,hsn.com,inbound,001,World,0
htcampusmailer.com,eccluster.com,inbound,001,World,0
hubspot.com,hubspot.com,inbound,001,World,1
huinforma.com.br,huinforma.com.br,inbound,001,World,0
hulumail.com,hulumail.com,inbound,001,World,0
hungry-girl.com,hungry-girl.com,inbound,001,World,0
hungryhouse.co.uk,mxmfb.com,inbound,001,World,0
huntington.com,huntington.com,inbound,001,World,0.987351
i-part.com.tw,i-part.com.tw,inbound,001,World,0.001865
i-say.com,ipsos-interactive.com,inbound,001,World,1
iamlgnd2.com,iamlgnd2.com,inbound,001,World,1
ibm.com,ibm.com,inbound,001,World,0.94413
ibps.in,sify.net,inbound,001,World,0
ibpsorg.org,sify.net,inbound,001,World,0
ibsys.com,ibsys.com,inbound,001,World,9e-05
icbc.com.ar,clickexperts.net,inbound,001,World,0
icbc.com.ar,standardbank.com.ar,inbound,001,World,0
icelandmail.co.uk,emsg-live.co.uk,inbound,001,World,0
icicibank.com,icicibank.com,inbound,001,World,0.009835
icicisecurities.com,icicibank.com,inbound,001,World,0.000803
icims.com,icims.com,inbound,001,World,0.999939
icloud.com,apple.com,inbound,001,World,1
icloud.com,icloud.com,outbound,001,World,1
icloud.com,mac.com,inbound,001,World,1
icloud.com,me.com,inbound,001,World,0.999995
icors.org,lsoft.us,inbound,001,World,0
icpbounce.com,icpbounce.com,inbound,001,World,0
idc.email,nmsrv.com,inbound,001,World,1
idealista.com,idealista.com,inbound,001,World,0.001627
ideascost.com,ramcorp.in,inbound,001,World,0
idgconnect-resources.com,idgconnect-resources.com,inbound,001,World,0
ieee.org,ieee.org,inbound,001,World,0.999912
ifttt.com,ifttt.com,inbound,001,World,1
ig.com.br,ig.com.br,inbound,001,World,0
ig.com.br,ig.com.br,outbound,001,World,0
ign.com,ign.com,inbound,001,World,0
ignitionsender.com,ignitionsender.com,inbound,001,World,0
igot-mails.com,zoothost.com,inbound,001,World,0
iheart.com,iheart.com,inbound,001,World,0
iimjobs.com,iimjobs.com,inbound,001,World,1
ikmultimedianews.com,ikmultimedianews.com,inbound,001,World,0.993319
illinois.edu,illinois.edu,inbound,001,World,0.866481
imageshost.ca,imageshost.ca,inbound,001,World,0
imakenews.net,imakenews.com,inbound,001,World,0
imi.ne.jp,lifemedia.jp,inbound,001,World,0
immobilienscout24.de,immobilienscout24.de,inbound,001,World,1
imo.im,imo.im,inbound,001,World,1
imodules.com,imodules.com,inbound,001,World,0
imvu.com,imvu.com,inbound,001,World,7e-06
in-boxpays.com,in-boxpays.com,inbound,001,World,0
inboxair.com,inboxair.com,inbound,001,World,0
inboxdollars.com,inboxdollars.com,inbound,001,World,0
inboxfirst.com,inboxfirst.com,inbound,001,World,0
inboxmarketer-mail.com,inboxmarketer-mail.com,inbound,001,World,0.999877
inboxpays.com,inboxpays.com,inbound,001,World,0
inboxpounds.co.uk,inboxpounds.co.uk,inbound,001,World,0
indeed.com,indeed.com,inbound,001,World,0.000121
indeedemail.com,indeedemail.com,inbound,001,World,0
independentlivingbullion.com,independentlivingbullion.com,inbound,001,World,0
indiamart.com,indiamart.com,inbound,001,World,1
indiaproperty.com,indiaproperty.com,inbound,001,World,0
indiatimes.com,speakingtree.in,inbound,001,World,0
indiatimeshop.com,sendpal.in,inbound,001,World,0
indieroyale.com,desura.com,inbound,001,World,1
infibeam.com,eccluster.com,inbound,001,World,0
infobradesco.com.br,infobradesco.com.br,inbound,001,World,0
infoempleo.com,infoempleo.com,inbound,001,World,0
infojobs.com.br,anuntis.com,inbound,001,World,0
infojobs.it,infojobs.it,inbound,001,World,0
infojobs.net,infojobs.net,inbound,001,World,0
infomoney.com.br,infomoney.com.br,inbound,001,World,1
infopanel.jp,mailds.jp,inbound,001,World,0
infopraca.pl,careesma.com,inbound,001,World,0
informz.net,informz.net,inbound,001,World,0
infos-micromania.com,infos-micromania.com,inbound,001,World,0
infosephora.com,splio.com,inbound,001,World,0.962167
infoworld.com,infoworld.com,inbound,001,World,0
infradead.org,infradead.org,inbound,001,World,1
infusionmail.com,infusionmail.com,inbound,001,World,0
ingdirect.es,ingdirect.es,inbound,001,World,1
inman.com,inman.com,inbound,001,World,0
inmotionhosting.com,inmotionhosting.com,inbound,001,World,0.990051
innovyx.net,innovyx.net,inbound,001,World,0
ino.com,ino.com,inbound,001,World,0.999981
insidehook.com,sailthru.com,inbound,001,World,0
instagram.com,facebook.com,inbound,001,World,1
instantprofitlist.com,screenshotads.com,inbound,001,World,0
intage.co.jp,intage.co.jp,inbound,001,World,0.00557
inter-chat.com,inter-chat.com,inbound,001,World,0
interac.ca,certapay.com,inbound,001,World,0
interactivebrokers.com,interactivebrokers.com,inbound,001,World,1
interactiverealtyservices.com,interactiverealtyservices.com,inbound,001,World,0
intercom.io,mailgun.info,inbound,001,World,1
interdatesa.com,fagms.net,inbound,001,World,0
interealty.net,interealty.net,inbound,001,World,1
internations.org,internations.org,inbound,001,World,1
interweave.com,interweave.com,inbound,001,World,0
interwell.gr,interwell.gr,inbound,001,World,0
intliv2.net,internationalliving.com,inbound,001,World,0
intuit.com,intuit.com,inbound,001,World,0.89114
invalidemail.com,taleo.net,inbound,001,World,1
investopedia.com,vclk.net,inbound,001,World,0.999999
investorplace.com,investorplace.com,inbound,001,World,0.995093
inx1and1.de,1and1.com,inbound,001,World,1
inxserver.com,inxserver.de,inbound,001,World,0.952863
inxserver.de,inxserver.de,inbound,001,World,0.980838
ipcmedia.co.uk,ipcmedia.co.uk,inbound,001,World,0
iqelite.com,iqelite.com,inbound,001,World,0
irctcshopping.com,chtah.net,inbound,001,World,0
iridium.com,iridium.com,inbound,001,World,0.997882
isbank.com.tr,isbank.com.tr,inbound,001,World,0.009655
isendservice.com.br,isendservice.com.br,inbound,001,World,0
itau-unibanco.com.br,itau.com.br,inbound,001,World,0
itms.in.ua,itms.in.ua,inbound,001,World,0
itsmyascent.com,itsmyascent.com,inbound,001,World,0
ittoolbox.com,ittoolbox.com,inbound,001,World,0
ittoolbox.com,toolbox.com,inbound,001,World,0
itunes.com,apple.com,inbound,001,World,0.082921
itwhitepapers.com,itwhitepapers.com,inbound,001,World,0
iwantoneofthose.com,thehut.com,inbound,001,World,0
ixs1.net,ixs1.net,inbound,001,World,0.005131
jackwills.com,jackwills.com,inbound,001,World,0
jalag.de,jalag.de,inbound,001,World,1
jane.com,jane.com,inbound,001,World,1
jango.com,jango.com,inbound,001,World,0
jared.com,jared.com,inbound,001,World,0
jcity.com,jcity.com,inbound,001,World,0
jcpenney.com,jcpenney.com,inbound,001,World,9e-06
jdate.com,postdirect.com,inbound,001,World,0
jeevansathi.com,jeevansathi.com,inbound,001,World,0
jetprivilege.com,jetprivilege.com,inbound,001,World,0
jetsetter.com,smartertravelmedia.com,inbound,001,World,0.041362
jeuxvideo.com,jeuxvideo.com,inbound,001,World,0.148921
jeweloscoemail.com,email-mywebgrocer2.com,inbound,001,World,0
jibjab.com,storybots.com,inbound,001,World,0
jira.com,uc-inf.net,inbound,001,World,1
jiscmail.ac.uk,lsoft.se,inbound,001,World,0
joann-mail.com,joann-mail.com,inbound,001,World,0
jobinsider.com,jobinsider.com,inbound,001,World,0
jobinthailand.com,jobinthailand.com,inbound,001,World,1
jobisjob.com,jobisjob.com,inbound,001,World,0
jobmaster.co.il,jobmaster1.co.il,inbound,001,World,0
jobomas.com,jobomas.com,inbound,001,World,1
jobrapidoalert.com,jobrapidoalert.com,inbound,001,World,0
jobs2web.com,ondemand.com,inbound,001,World,1
jobscentral.com.sg,mailgun.net,inbound,001,World,1
jobsdbalert.co.id,jobsdbalert.co.id,inbound,001,World,0
jobsdbalert.com,jobsdbalert.com,inbound,001,World,0
jobsdbalert.com.hk,jobsdbalert.com.hk,inbound,001,World,0
jobsdbalert.com.sg,jobsdbalert.com.sg,inbound,001,World,0
jobserve.com,jobserve.com,inbound,001,World,0
jobsindubai.com,jobsindubai.ca,inbound,001,World,0
jobsite.co.uk,jobsite.co.uk,inbound,001,World,0.000509
jobson.com,jobsonmail.com,inbound,001,World,0
jobsradar.com,jobsradar.com,inbound,001,World,0
jobstreet.com,jobstreet.com,inbound,001,World,0
jockeycomfort.com,jockeycomfort.com,inbound,001,World,0
johnstonandmurphy-email.com,johnstonandmurphy-email.com,inbound,001,World,0
jomashop.com,lstrk.net,inbound,001,World,1
joobmailer.com,joobmailer.com,inbound,001,World,0
josbank.com,josbank.com,inbound,001,World,0
joshin.co.jp,joshin.co.jp,inbound,001,World,8e-06
jossandmain.com,jossandmain.com,inbound,001,World,0
jpcycles.com,jpcycles.com,inbound,001,World,0.001716
jtv.com,jtv.com,inbound,001,World,0
jumia.com.ng,fagms.de,inbound,001,World,0
jungleerummy.com,jungleerummy.com,inbound,001,World,1
juno.com,untd.com,inbound,001,World,0
juno.com,untd.com,outbound,001,World,0
jusbrasil.com.br,jusbrasil.com.br,inbound,001,World,0
just-eat.co.uk,ec-cluster.com,inbound,001,World,0
justclick.ru,justclick.ru,inbound,001,World,0
justdial.com,iaires.com,inbound,001,World,0
justdial.com,mailurja.com,inbound,001,World,0
justfab.com,bronto.com,inbound,001,World,0
justfab.fr,bronto.com,inbound,001,World,0
k1speed.com,k1speed.com,inbound,001,World,1
kagoya.net,kagoya.net,inbound,001,World,0.013097
kalunga.com.br,kalunga.com.br,inbound,001,World,0
karvy.com,karvy.com,inbound,001,World,0.045186
kasikornbank.com,kasikornbank.com,inbound,001,World,0
kaskusnetworks.com,kaskus.com,inbound,001,World,0
kay.com,kay.com,inbound,001,World,0
keek.com,keek.com,inbound,001,World,1
kernel.org,kernel.org,inbound,001,World,0
kgbdeals.co.uk,email1-kgbdeals.com,inbound,001,World,0
kgstores.com,kgstores.com,inbound,001,World,0
kiabi.com,dms-02.net,inbound,001,World,0
kickstarter.com,kickstarter.com,inbound,001,World,1
kidsfootlocker.com,footlocker.com,inbound,001,World,0
kijiji.ca,kijiji.com,inbound,001,World,0
kik.com,kik.com,inbound,001,World,1
kimblegroup.com,kimblegroup.com,inbound,001,World,1
kintera.com,kintera.com,inbound,001,World,0
kismia.com,kismia.com,inbound,001,World,1
kiwari.com,kiwari.com,inbound,001,World,9e-06
klaviyomail.com,klaviyomail.com,inbound,001,World,1
kliksa.net,euromsg.net,inbound,001,World,0
kliktoday.com,kliktoday.com,inbound,001,World,0
klm-mail.com,klm-mail.com,inbound,001,World,0
klove.com,emfbroadcasting.com,inbound,001,World,0
kohls.com,kohls.com,inbound,001,World,0
komando.com,komando.com,inbound,001,World,0
kongregate.com,kongregate.com,inbound,001,World,0
kotak.com,kotak.com,inbound,001,World,0.115651
kp.org,kp.org,inbound,001,World,0.999975
krogermail.com,bigfootinteractive.com,inbound,001,World,0
krs.bz,tricorn.net,inbound,001,World,0
kubra.com,kubra.com,inbound,001,World,1.8e-05
kundenserver.de,kundenserver.de,inbound,001,World,1
kvbmail.com,kvbmail.com,inbound,001,World,0
la-meteo-mail.fr,splio.com,inbound,001,World,1
laaptuemail.com,laaptuemail.com,inbound,001,World,0
lakewoodchurch.com,lakewoodchurch.com,inbound,001,World,0
lancers.jp,lancers.jp,inbound,001,World,0
landmarketingmailer.com,zoothost.com,inbound,001,World,0
landofnod.com,landofnod.com,inbound,001,World,0.002525
landsend.com,email-landsend.com,inbound,001,World,0
landsend.com,postdirect.com,inbound,001,World,0
languagepod101.com,eclient10.com,inbound,001,World,0
languagepod101.com,eddlvr.com,inbound,001,World,0
languagepod101.com,ednwsltr3.com,inbound,001,World,0
languagepod101.com,ednwsltr8.com,inbound,001,World,0
languagepod101.com,emaildirect.net,inbound,001,World,0
laposte.net,laposte.net,inbound,001,World,0.271722
laposte.net,laposte.net,outbound,001,World,0
laptuinvite.com,laptuinvite.com,inbound,001,World,0
laredoute.fr,laredoute.fr,inbound,001,World,0
lasenza.com,lasenza.com,inbound,001,World,0
lastcallemail.com,lastcallemail.com,inbound,001,World,0
lastminute.com,lastminute.com,inbound,001,World,0.00831
laterooms.com,laterooms.com,inbound,001,World,0.014746
latimes.com,latimes.com,inbound,001,World,0
lauraashley.com,lauraashley.com,inbound,001,World,0
